id,beta
912245004327948289,-0.36993760772874995
46890648,-0.3504824347833178
222753385,-0.35292186383460045
2405801704,-0.36995408066972424
859789947510935553,-0.3493316571254315
866255052104769538,-0.3699546441655946
855806441122385920,-0.3495214918428464
2561768625,-0.36049103633044194
265492168,-0.35171666640874566
3096975917,-0.3610294692646686
758199029138395136,-0.3637441153107959
909424355263819776,-0.3395263321890867
909799158881689600,-0.3635505424222431
909734336450134016,-0.38220541001375735
728125559436279809,-0.34711763618774794
494046135,-0.36688716890955697
135439529,-0.3617293694517079
1090680067,-0.3726915124757172
1128277099,-0.3434645492296948
2163968465,-0.37581872986809406
724985011200471040,-0.37400768101020726
2873013149,-0.3566443297986385
24052713,-0.3847123892458192
864254888599068673,-0.3430773220260173
1531512164,-0.3546041629135255
1136973458,-0.373477875431705
500011370,-0.33764818901206206
1411464715,-0.371670427383525
298884082,-0.35137160313191523
350170332,-0.35522970703642814
2872973111,-0.3718105805210252
1681298215,-0.37193718888444005
4201104419,-0.37076807300980796
795027546165411840,-0.3556802159448089
6964792,-0.36225368690488186
43336587,-0.3696785403544942
874208894041587713,-0.34930461317151695
2995773909,-0.3696327322738245
150592136,-0.36192038427780077
854676209254445056,-0.37451855653763416
4899362171,-0.3432203965522325
904727872706924550,-0.3629362864804202
326637867,-0.35024527222987695
65611069,-0.36171708708638384
1267942531,-0.35142239401754183
17895211,-0.35969382328282556
83369558,-0.37422719624402134
884068970,-0.36789661213495695
406833666,-0.35533095081634675
902915927607582724,-0.3510398305423525
715935534011531265,-0.3519015895791259
365961430,-0.3647136244559847
851344851748749312,-0.3748566308752738
759064921036484608,-0.34711966483888057
88667917,-0.3546324110724284
2710108989,-0.372804738176267
317047258,-0.35064538300172227
299155652,-0.37566911407925424
824647631121055746,-0.3471247987564803
237864471,-0.3590737384205569
201341217,-0.3766312057899169
100170912,-0.35270101016406086
886946858333085696,-0.37266449328232976
632866978,-0.34599583990888344
1303127336,-0.3628455278400231
2952849417,-0.3746623912542289
2717932566,-0.3482333042549797
107096758,-0.35922989546642486
742117661077803008,-0.3842161424872161
899562500,-0.3626021951379678
200268103,-0.3639901209840457
1898189383,-0.36512551144742594
795319903666442240,-0.3852074037583982
68566173,-0.3493942199824801
738277042974826496,-0.35976250063581966
1576264982,-0.36831975377785553
3091763692,-0.3511557728394869
2825284865,-0.36350661121552885
870886659482689537,-0.3758491804900613
895231729484673024,-0.33759463196678907
735543819593256960,-0.37157782388635313
135497798,-0.3724304540234491
233287267,-0.3385169072070346
717943026044284928,-0.3584915733204298
36071675,-0.38947450135316575
2395238117,-0.3548276126381827
57603857,-0.37875491009989426
188674273,-0.3437594168096817
402407626,-0.3600036936067496
39495135,-0.35913332797732234
132988557,-0.37991228097972235
1256565084,-0.3434014139730394
1249974085,-0.3694746280066313
2346635239,-0.37083048182515144
1277312450,-0.3567532565188492
563613235,-0.3565205965383096
1234491698,-0.37448516350079386
1622918796,-0.3521379280219651
121084079,-0.35909616365686814
895052515976388608,-0.37842392365994093
1193981976,-0.35445151369385336
2354802444,-0.3634161682913483
893909773946671104,-0.3393408038012824
241067840,-0.3609774401323889
215785289,-0.3857490245909721
4662306496,-0.3577624531404192
1524302467,-0.384551137098937
2208536261,-0.3452306799710757
314903544,-0.3557623972918493
361194486,-0.3775922660454853
2365666658,-0.3486394488084369
865301360836829185,-0.35147980445282395
3504566013,-0.3739967572504191
3970721865,-0.353697936151779
880797620150702080,-0.37888628822567527
878514355943477248,-0.35006331654657097
263789476,-0.37429195647195
6591082,-0.34670160552383517
523069701,-0.3584115018181897
1555716108,-0.3788290820426666
812959160455352320,-0.34826131199514204
807144030748418048,-0.3675906880988739
456555289,-0.38005927684920027
1274672244,-0.34507725454606547
394675566,-0.36136141556788176
429949200,-0.38341227904515907
493353064,-0.3513405115743566
331763179,-0.3559145896259067
3639301,-0.37909377467570515
2844417011,-0.34269210164208175
616942550,-0.36190570493608426
53003976,-0.3797946529369107
731568304607891456,-0.35045098001185604
34377668,-0.3897112588573007
299748412,-0.35097600434654763
54262687,-0.3689001667523502
812330356791709697,-0.3400917802741535
1266686113,-0.3664243608189978
2356722432,-0.3474645445474628
4192854136,-0.35837791756708887
789131120923279360,-0.37156161464534015
66826560,-0.34505423374340927
2307295213,-0.3620538910957713
826089256393330690,-0.379505578320306
845623707162869760,-0.34264840355072407
247314928,-0.37203043408184516
145388811,-0.3771833493475224
215739479,-0.33899055493544955
81560951,-0.35695903017883357
110845028,-0.39407137037030354
3305655837,-0.35500550969104694
448021332,-0.3770692338933252
3304792961,-0.3568823128673289
47060902,-0.38006732529603143
848559289719508992,-0.34443998283806865
797424874356674560,-0.35942519529085093
14101581,-0.3813799200959204
790482407514308608,-0.34258805395656994
401267362,-0.35224852868794887
4691609292,-0.3617602938870209
700657383450673153,-0.3746930484988256
843593026924675076,-0.35006858279048947
540735532,-0.35920135791927466
209825928,-0.34977727328111596
80579809,-0.3643261841563672
531340057,-0.376555474093336
253503717,-0.3417679662028021
72093932,-0.3609262344573131
885059519935651841,-0.38660766849075356
124812208,-0.34779059397060447
2318812500,-0.35573232059903087
196241689,-0.3804587521059226
106443426,-0.34519429507679705
456526676,-0.3568748068200997
168163203,-0.3748243095844945
275106145,-0.3497380384439266
865297369927208960,-0.37374608940443294
2323629594,-0.3504778028756586
86016926,-0.3491910774088982
71754070,-0.3799111131430771
793084726248673281,-0.34619565484143855
413037217,-0.3611666061768128
797806163282841600,-0.3467675779114211
1264201200,-0.3575154037887024
313122068,-0.3804552762017412
70953991,-0.3480830936711901
4110482908,-0.36774334512705753
47901510,-0.37629105303803917
866378693400301568,-0.3469132361470328
2501201112,-0.35897651290910393
1227929370,-0.3821416481445299
1235568018,-0.35188080250979
709389738013282305,-0.3727492178337349
37378009,-0.34199676171683546
2834012020,-0.3611358158447666
331443462,-0.3832280043256394
601388172,-0.39002419297120844
301605135,-0.3485878471506321
481574914,-0.35787677360316505
499927927,-0.3384342889610326
2999304353,-0.3609055110271072
389476277,-0.34427873928687697
797826519628414976,-0.37178441728578504
539842219,-0.3612888921914738
216430377,-0.37893706442236363
17687621,-0.34069900471991493
2887902767,-0.37034782803853283
1457837989,-0.37961984543711436
3684011955,-0.3364762560525868
247022017,-0.36021200498015327
3126762447,-0.38792930470337345
88043188,-0.35311596313031735
214128063,-0.3766697215966108
512535108,-0.33727666446915266
318370401,-0.3574320879714153
723052229033234432,-0.3787417970451062
702859923,-0.3449198293696909
1940675298,-0.3823234177325762
757825981310574592,-0.34069319908831436
47332711,-0.36593304048383934
98611694,-0.3670723016327128
110858762,-0.3490133701891161
291857012,-0.3545544567910357
228907706,-0.3523573170498143
703977842,-0.36472627879111247
1854633835,-0.37998608692622876
708604271701434368,-0.34507247973139044
140251590,-0.3580976848046065
259960191,-0.37906394549653727
21706887,-0.34515786210711347
2401308967,-0.354594047225453
521516046,-0.38396106498431903
606988673,-0.3467582917972542
320651958,-0.3580562215633009
1543182452,-0.343267566630927
823102639319748608,-0.3507858879181413
808782705953570817,-0.36893133787941573
762956408560246784,-0.3510953912018426
405208558,-0.3506039295279605
2361088370,-0.37788359966704216
276134038,-0.3589209900168269
4195846216,-0.37339433535546684
2730980841,-0.3552196331540854
519749639,-0.3796587218949171
438379489,-0.35223778472536244
821613224432959488,-0.37833643453223714
81081114,-0.3447715488057794
80884607,-0.38307474445558637
74116512,-0.35328855029713613
19297514,-0.3558066269856699
284939515,-0.3736859874280297
2186173084,-0.3580721183084329
800688498814504963,-0.3458403958697693
212141708,-0.35932012877031444
4234724265,-0.3892496952941907
3191965355,-0.3462643575913686
184803344,-0.35955686831286837
2252307237,-0.34136977970492344
307483180,-0.3637088739669015
791019648565202944,-0.37981117093617356
868879031697113088,-0.3676157019541653
2881393349,-0.34492674978727716
70514677,-0.36386197931439546
396005309,-0.377199197007516
3238929268,-0.3434113142829263
153034119,-0.37357978217321647
826562455409139712,-0.37561263577455545
3350524361,-0.341484445821315
1427827896,-0.3840582361654031
80607851,-0.34183024022843495
876793034335301636,-0.3543417692434039
820298205778710528,-0.378079083813846
736951243923435526,-0.33796579672556304
811151454618734593,-0.34754560612188456
42429136,-0.36204669032542686
89681473,-0.3806952364289895
56180545,-0.36741526523560636
1068609252,-0.3736766398376937
867006725227991041,-0.3509101260999265
4567804839,-0.37082456228904326
179515729,-0.35879768314548527
4643350547,-0.3758184982608511
861538766057590784,-0.36738271714963106
3336460588,-0.37631505167771084
190299082,-0.3483803998568826
49572480,-0.360833056303264
819878495983702017,-0.38033829262613156
876018373435510784,-0.34649842866025404
185184659,-0.3847119393126443
298732401,-0.34364448492194877
2822339036,-0.35294936294272966
43085735,-0.35072458034193166
2967370401,-0.3797961539335039
335294544,-0.3476333213925224
832998234024972289,-0.3443406635882363
52672572,-0.3543169843499204
14069422,-0.38119848002952916
3384534185,-0.3511680051860537
854077004337094665,-0.3451587825393373
856253102,-0.36212277809899773
3958955325,-0.37765788253741284
3092396308,-0.35479562944686427
851150317823590400,-0.35475175937261927
2863109884,-0.3696478583659177
226682775,-0.34755433688948056
440957360,-0.35577126536129566
3346591629,-0.37899710966248995
3367680515,-0.3445213156548654
81936750,-0.3614722752713676
2317502810,-0.38619356171689195
871119527991541761,-0.36401119093798845
2394100646,-0.34096170978059764
864026874711822337,-0.3647590790377292
1156428223,-0.3779361170864693
228791398,-0.34579405717912404
94302760,-0.358663666786528
874215288002236416,-0.36990890795991005
242815627,-0.34660071578486557
572747796,-0.3611087945847572
770369075080007681,-0.3763494056835534
733306875064782850,-0.34500272075143473
449299401,-0.37436725690772993
392362111,-0.3748659278581674
292240195,-0.33676081971460553
48760497,-0.3576423210321525
53902380,-0.38932954275950965
286604947,-0.33707591188181446
75822986,-0.356096733778635
157423158,-0.377339338804108
444666989,-0.338196577968943
520671857,-0.35793527409009207
4757094963,-0.3751945347926402
128193181,-0.3454633294791804
432835457,-0.3537016812614238
399912279,-0.37826539142021676
857306693692260352,-0.34539796008255297
268912402,-0.3635978811259972
2467702303,-0.36880628913866315
17945103,-0.35162061824241725
856918714909851652,-0.35333386685144147
3707794701,-0.37469359264590024
62039113,-0.3453849328771287
862949257497780225,-0.3587713334468161
280097836,-0.37461417779539247
1458049069,-0.3665590633739486
870955540452700161,-0.37396961732923745
844227921392910341,-0.3432112323441993
1575966595,-0.38261662404697255
53026670,-0.38155689025204154
1026449407,-0.34392712274824955
726633476,-0.359102924863209
318037789,-0.3731289988825438
865209415628140544,-0.3397777832948687
472337707,-0.3506600836145971
798652182,-0.3524638675237331
1015708442,-0.34793838749247413
3044776425,-0.37330653802832253
449282357,-0.3468752126353994
54838201,-0.3591156712641696
828693616281415682,-0.37487717195664017
2277055846,-0.3517867282839767
735529583412424704,-0.3719064855969102
795263683337265152,-0.3465812127682272
839616392169160704,-0.38026396458916734
231936419,-0.3444620770599514
758772951458127872,-0.3645818066738402
2383700000,-0.3762117140851592
825795983867002881,-0.3512251998447557
114442618,-0.35402922061825154
712344826151378944,-0.36745307742804195
91963251,-0.3436735345255415
3662573175,-0.3788170162168855
419783367,-0.3605839518720284
4030820475,-0.38274085909494177
1360312278,-0.36285860597536906
460044036,-0.36599969701978396
3246282551,-0.3424115917469224
825617335901884416,-0.3806714980697481
74183460,-0.34636233925806575
3086365361,-0.37081295430019906
842509270696558592,-0.3418274363857404
182924569,-0.3571707119083974
379697483,-0.34556751817059034
90409722,-0.3714990939409405
467878150,-0.3750545404440165
101281165,-0.3378114695173363
599254906,-0.3574924015000612
2495899075,-0.3359135742450843
889266458,-0.35103531243541714
63059171,-0.3566874819372829
47967813,-0.3399513071209918
138134375,-0.3537202392623724
865465483230707719,-0.3416690244363771
216764271,-0.3497235582175716
865191903477850113,-0.3475708304325969
4047785175,-0.3457913631015581
865245173172891648,-0.352434116459752
2498243524,-0.3480148155547213
806387878825697280,-0.34896054807365817
96099818,-0.3602415213649608
608345487,-0.3433718767618874
334336022,-0.3525228230803999
1553363869,-0.33550644835636
85425606,-0.3403918705818046
383876965,-0.35403760619680713
786718399,-0.34230031330588817
76286693,-0.3526139718986457
2377270800,-0.3400702127078456
25597751,-0.34726500025634904
730958858,-0.3515561343587459
93818344,-0.34469775875113384
2927256645,-0.34922825338258273
2891465080,-0.3410667433979246
69014722,-0.3572677729737378
113109996,-0.3472364971285139
54975802,-0.33833088086895735
98720044,-0.3536418186557956
824028891379601411,-0.33922810190808833
34410689,-0.3659636143577294
405438836,-0.339592960681528
2320268584,-0.34301584183835615
17825374,-0.34833127479892234
811155857236983808,-0.3299570772830511
4258114001,-0.35336823805732087
933087090,-0.34924841935075623
205350240,-0.3394988239262659
38490045,-0.3460671312676758
4735392155,-0.3402861894452468
151053212,-0.3540753143653863
2817568764,-0.33360738684474905
203453204,-0.34664458671548265
633277726,-0.35830352916510183
747737146165985280,-0.34614405744144766
702858172399296514,-0.3480695321881283
17532843,-0.3446331448897599
26505421,-0.3575925607642369
744904651225587712,-0.3537608339434842
864104894252417024,-0.3375344008398612
448699079,-0.35401841095312353
864042284505063424,-0.34702145739083173
840486447547338753,-0.34547745791244605
365631026,-0.3481549441829803
2563531315,-0.3557096151306847
463836173,-0.347995765017753
3291422877,-0.34572099318736793
847089727,-0.3437790501155546
69846095,-0.3534990151574406
989277744,-0.3505660278247441
88331667,-0.348053162304774
456119964,-0.3512482923294159
104926858,-0.3449795637664265
748753742,-0.3417066667418567
71141520,-0.3405402543609572
418554407,-0.3496325226646585
87733061,-0.3435936667594014
16096262,-0.34884176891751334
419662795,-0.35014976468679415
1449440250,-0.3617860720373634
863797090165682178,-0.33685695543607425
122386797,-0.34321570671278867
136211356,-0.35251358390225246
760588216735064064,-0.3364668186590313
151173376,-0.3464121248455103
90007822,-0.3395365121521913
344913610,-0.35188753415869767
853558305750478848,-0.34035647734411895
303112337,-0.3469879944458444
119793899,-0.35182592581138566
218091585,-0.3409511028004355
2461261788,-0.34821870715079045
1311322838,-0.3540806235569829
439060424,-0.34212808437588876
486765164,-0.35043928580552886
48835420,-0.3398589837081911
540127786,-0.3445167241490656
759610003,-0.3360917281030024
252004268,-0.35108039936833707
31865940,-0.35020086090224006
861210530870177796,-0.3364918474001485
17830383,-0.3356040448809523
62665684,-0.340873062883302
117520926,-0.33025346850924236
843889093,-0.3479342981746993
53901040,-0.35146746739373746
141268691,-0.33197164246592636
1283351299,-0.3451208663218028
55810363,-0.35319785039480966
35769552,-0.33094250005025233
17675385,-0.3519294502761283
2817206490,-0.33447337242453595
717264370506539008,-0.33968079617403757
305571616,-0.36048178414292603
21748395,-0.33800715860907216
806912364,-0.3482176707965454
259339531,-0.3412368546180281
45515193,-0.35501732395556956
181591430,-0.3551168377862511
2964979641,-0.35744577410071277
863283974671675392,-0.34343315224525084
498178489,-0.35255577084061884
817791510024491008,-0.33200090752960193
834874610558599168,-0.34368508357048755
2841893307,-0.34902541733159875
294129976,-0.34024525448568166
33219078,-0.35003633072826257
863070960286662657,-0.3541883013471846
2449737236,-0.34202235284600974
2472299686,-0.3428470833973622
75334187,-0.35379535511764404
68802521,-0.33390476528434815
94575523,-0.34424031324656074
39090126,-0.3413507421446039
560365281,-0.3514012644358234
1392306528,-0.3473042094252849
823621470026874880,-0.3635364693731533
121422127,-0.3341036944545923
20189852,-0.3342386154881182
190952541,-0.3453871999823374
1857490250,-0.33573711308254905
395850750,-0.3395523926149682
1060639376,-0.3504875499210257
19722848,-0.34766920906334076
314564429,-0.3505649246642724
21991629,-0.3388819899410738
1262621983,-0.348997989606092
14454586,-0.35297997641841755
64258227,-0.3548879072577777
1916898272,-0.35588420961572287
862313982824243201,-0.3462435352195263
126587870,-0.33020404833641476
986508564,-0.3523741557222266
2612113284,-0.3508605557286829
912457093,-0.33795674209891224
150421107,-0.3318550092068058
318301715,-0.3499140987848496
733063934,-0.34422495984860985
28921525,-0.3466605053334312
49783304,-0.32690026887355256
827891901529419776,-0.3392439014312313
380037981,-0.3518111018525965
76366403,-0.33378498858892897
978171986,-0.3429601733749106
716414000,-0.3540526666161133
1142498024,-0.3380601216254153
1229838931,-0.3488572119579574
726182857316700160,-0.3494450271074577
2188044039,-0.33397949036149327
50451325,-0.3516326961957934
413275846,-0.3533007225758925
4900626045,-0.3550207237650494
37904130,-0.3512093204713307
54849062,-0.3383331212229151
402862722,-0.3513413408611417
2299354667,-0.35124485812285106
3023372597,-0.3487825423069545
215626448,-0.336009791105694
109755242,-0.35406487963965017
1280398092,-0.3432009941479961
2842001655,-0.3423521627761304
4184979436,-0.33934735964910556
422721971,-0.3480381405971316
794822373560242176,-0.3304183644302177
42028934,-0.34608735873750773
796341498891632640,-0.34896542392125895
900661542,-0.33957761356109295
58855177,-0.34274815763279365
465033569,-0.3522069815354403
861932445893091330,-0.33555061639855716
845636948370870272,-0.3514707471001662
312037322,-0.3619511050260216
459010434,-0.3297499009942794
2615209470,-0.3602729743760438
859041002195222529,-0.32762013956545216
20854666,-0.3471946704689095
783306938,-0.35436377330709934
850784670522499072,-0.34814858397118553
1913282756,-0.33474171157002675
379881725,-0.35213112262928054
218540990,-0.3341980270713242
837271861583048705,-0.3518866385595841
20947741,-0.3335163147135065
445834480,-0.34718022940436744
1550527464,-0.3306927406469343
59262993,-0.3535369855795082
2242926883,-0.3470625569569934
721780783799799808,-0.33062705751111937
470042300,-0.3347264357623471
807667729641644032,-0.345482780215855
18425722,-0.36106732960974897
1094700332,-0.3274890039368795
834786808659660802,-0.3454124783095651
372230904,-0.354312809522699
493442807,-0.34962142450580874
4374484241,-0.3528135160484331
258818470,-0.3263027829053407
225125374,-0.3266808995651495
53040578,-0.34066493884530724
35311657,-0.3566903984306754
17563334,-0.34931941311937964
291881028,-0.34966756046092035
2555953137,-0.3290102666679255
222442005,-0.3581253324081318
231804903,-0.35187368184472895
78725489,-0.3325506283412211
799622890094231552,-0.35704214988826694
859036609743814656,-0.33660941844952924
2493027612,-0.34914671499503563
796098812884512768,-0.3576567594546945
1160496355,-0.3266377859095085
1152118898,-0.3558009231017714
2189011747,-0.33587959979208254
845941810614689792,-0.3589607017542134
613407800,-0.3530900206707772
801462712576438273,-0.33636352928111807
1573256936,-0.35209072058791524
857178782536478720,-0.3512225054101137
34571532,-0.33686157143463163
477154784,-0.3475167332461947
861623258155810817,-0.3533497318526761
2322711826,-0.3313154875693957
383261278,-0.35254889776992426
563706030,-0.35259712565787754
805167161333415936,-0.33488706593718826
472375912,-0.3472327163475664
813004488,-0.3579203809839028
267103644,-0.33259777532970947
162335425,-0.35984345352516195
3225277491,-0.32939714252574914
1144842912,-0.3417075098929295
2974777473,-0.3618128174293115
107690427,-0.3449041661050758
820673107077775361,-0.3562927463530036
564404429,-0.3492610586571784
336776027,-0.33034584308063697
2599930014,-0.3501610697191622
528861406,-0.3548884962657388
329284672,-0.35529295272847106
1864450532,-0.3552200425545527
909865520,-0.3324295813807899
244737696,-0.35201755170457727
1511896435,-0.3549023275658899
2341993759,-0.3318220356721688
3785885122,-0.3501355803982528
635560165,-0.32754084134845035
823189066074226688,-0.3553685092777698
2530852183,-0.35226341654444265
321388997,-0.331924821177774
467306875,-0.3572689198102174
2965891629,-0.32477668903504625
788089034631442433,-0.3467116953342578
758222426199195649,-0.36216505200992244
850984946063859716,-0.3229273972700896
15180125,-0.35371275100602523
49056561,-0.31921217347476
971020016,-0.3466561496908603
751540834512822272,-0.35379596097325716
77212326,-0.34084919763950927
826913120337657860,-0.35607249651582046
114899241,-0.32441695078384625
554362042,-0.3550997753710606
825721812529057792,-0.3574756898254566
14598214,-0.36030077477260253
24732082,-0.3347635032085677
4284312749,-0.351043700191531
3182759673,-0.35940501357343857
560354800,-0.32493646115757535
844845471260524545,-0.3543615575877639
127485023,-0.3617617837600467
17810978,-0.32934843395731866
493311558,-0.3565950409447895
326062012,-0.3630572561397105
331483462,-0.3350987100687551
977988504,-0.3540815437360063
852936142064418816,-0.3353815466196271
849627436560068614,-0.3487719516263851
2342445314,-0.3546447500570067
746260512086831105,-0.32658707887247374
418706800,-0.3525286276991636
234409396,-0.3548011614020597
724553994023100417,-0.3335537274540752
728026972526411776,-0.3508299069666289
353877329,-0.35533707565321565
3407808286,-0.3248089365862076
846658992118091776,-0.35213388646856925
848170675688931328,-0.36485206742257176
2245764085,-0.3430292192602304
14175754,-0.3573289297140483
752480310105956352,-0.36554265284367715
826853988893151235,-0.3530806402671171
331085214,-0.33529088451505856
795575944660533248,-0.35716652749117883
168267051,-0.3295687486024535
2726682819,-0.3542571536869564
828332960961142786,-0.3579158431859862
840521614836002816,-0.3303592544745336
4359082643,-0.3532433636471977
3042813876,-0.36002719600488475
17393476,-0.3615282351440238
413268703,-0.34970072628737536
831174660163244040,-0.325442607345351
838057825293201408,-0.35836160719883753
794218735204782080,-0.35818093559126735
592591345,-0.33007291595836247
240630754,-0.34809362191198356
73100099,-0.36491010593341205
356877897,-0.3283450966658601
828660778144264192,-0.3426802363477018
35196040,-0.3632867848340672
796117707745792000,-0.32359271201279205
30735909,-0.3488021698644521
785632847256182784,-0.35055194838209436
797463550549757953,-0.35449495163559636
801965094,-0.32638377420451753
624491074,-0.3539798777291596
2628415180,-0.3286664963014038
306678253,-0.3255686958347267
41388705,-0.35351913226822607
434517745,-0.32666587877134384
734309828001189889,-0.35856127514939534
15723458,-0.3276578881984242
48491628,-0.36035537574741816
862724002544005124,-0.35872088940044294
817855857102880768,-0.3316251046090288
2380712562,-0.3625784349360793
912800624210739200,-0.32434500851343795
777968891825909760,-0.35341529154179924
853731097183744000,-0.3623142911114686
359180167,-0.32940387663483506
708385067,-0.3574819794389875
478072622,-0.36014090271775495
3303104992,-0.3359858037466338
930758531506163712,-0.3497148852215322
2552971844,-0.35186291831336586
856840743540977664,-0.3376606631952786
932701255763361792,-0.3501913261570984
932623830652276739,-0.3578218343934333
865498022918082561,-0.32981714608381013
865066182742822914,-0.34745469812463087
1320195636,-0.358488443431077
131937630,-0.3568230926546505
483710489,-0.3510795282087389
908342093239726080,-0.36484259623343535
930904362146287619,-0.3295994409119324
931462723493351424,-0.3427825516591182
870354777456214020,-0.3264236316778814
2440457454,-0.34521887948326896
711309593876545537,-0.3666520838647832
930411832317227008,-0.35579169714194864
543167717,-0.35753163300602414
930177803982639106,-0.3618487690572568
2459761326,-0.33009551676632576
928560657506717696,-0.35761996201140617
846780693275426821,-0.35466844992593
864876703688032256,-0.3592471986876093
182983783,-0.3272404430694765
855833648318337026,-0.3592854376830419
827593764990570497,-0.35333618955909835
929004566657622016,-0.3304966023970035
2732734043,-0.3589581760413453
923214332757987328,-0.3597526211512033
804398780426633216,-0.33294863091509974
3166621887,-0.34778571067319897
2369555221,-0.36510182778015227
919309800923688965,-0.32544251931425844
841007203,-0.3614812719112807
924668435900006400,-0.3246210095360064
927794994068512768,-0.3642714502782351
786852003838365696,-0.32885881959307234
903176735008718848,-0.3280048169220843
924518613763190784,-0.35220310533765725
858071805973721088,-0.3384786183242706
3004104809,-0.3597472429097244
878928851103080448,-0.32879509132398116
925671776620859392,-0.3276713484350946
925657751442817024,-0.35551719730935927
851122358224130049,-0.3572450220469832
925113811497078784,-0.33465160375279923
2451199207,-0.35968217224238563
924792493782241280,-0.3603434591704414
244874469,-0.33375422693906354
911306725352968192,-0.3529823545498334
924585324830969856,-0.360423290003885
2997731001,-0.3558874941721953
924465302569738240,-0.362987071292173
382071084,-0.33510843227633663
864572980818583552,-0.3583598609785617
540595221,-0.35985080327145497
2598452275,-0.34910772804289364
813541673124896768,-0.35603355199268133
922064429646274560,-0.34525046197894776
1933701517,-0.34729632368456453
490817851,-0.3515890724354264
711601157970460672,-0.3333919174564615
908719456037343234,-0.35810485453575325
921882254963544066,-0.3427862041885878
519311871,-0.34544801401348924
921712735754256385,-0.357332049259832
921712145620000768,-0.34093949317394234
369792133,-0.34590608566586595
887397038954041344,-0.3646759495530949
885085418370330626,-0.3623566758557064
61535107,-0.33398125747421953
2356479204,-0.33698166953003195
920695733011009537,-0.35363163269327685
920669398469369857,-0.36028526150642326
852928674030645252,-0.3421116857175649
1649557356,-0.35871190674663966
920187072060805121,-0.3362257346436106
919673039658409985,-0.35005540489228976
802937895992651776,-0.3540341709455713
919594876299370496,-0.3380536387402914
203842819,-0.3535956969512513
197838686,-0.3563178635771518
919283019483111425,-0.3363334684948787
817526594994573313,-0.36047560943203527
918793154454867969,-0.35896766834713734
814153535071879168,-0.3418039101009879
871671184743596032,-0.3583795661997617
417896802,-0.34022878746215635
918452634113146881,-0.35612640437294873
1602550681,-0.3635495428158322
177229488,-0.3338725090356874
906595011499786241,-0.3641578972097635
915610690878164992,-0.3318819945006603
917665424212406273,-0.3513838481966761
910825812663980032,-0.3396565720682022
805792517992091648,-0.33622237363982904
878259566588436480,-0.34862347198308136
385853951,-0.35475287541317857
2974449443,-0.33962033235904265
1541543802,-0.34096052469155314
916299721047789568,-0.33697018796545136
573723104,-0.3398110803044763
916206047995580417,-0.3605887024496169
562809495,-0.36393035966384335
916010701055021057,-0.3579118368703174
915932427989782528,-0.3619648909685068
173220241,-0.3401155737588718
915275128547704832,-0.3510454509504509
861090056064442368,-0.3618767105868681
857307773931048960,-0.3557831529428354
731043429946392576,-0.3657604997823342
915146299795746816,-0.3380276981547128
1272140041,-0.36323995039075824
915068421091491841,-0.3468472128456575
853897660046200833,-0.3524491952825688
914488111824015360,-0.3599267323063976
914796193254903810,-0.3492275886677265
913490668638687233,-0.35502131586024116
2594825098,-0.337914386610777
914392121343447040,-0.35073978995913857
912646943171600384,-0.34684720656831725
914050955594825729,-0.3457938091630494
482068012,-0.36252488388692183
2233184503,-0.3521511526080672
706456216730476544,-0.3632377265239015
913366559388729344,-0.3361884715495829
913354358909173760,-0.3406593009134164
756540691036110849,-0.3684922673080802
3262154403,-0.34519251199816475
149123957,-0.3399600198675191
769948286883094528,-0.35269673921514083
879677188345409536,-0.36173522032589883
123270355,-0.3448758293147794
4909918216,-0.3591091119841604
913027614335541248,-0.3627321555215404
2189949066,-0.3376819956166996
912885491934093313,-0.35112019783255394
912856368004124674,-0.3595156578256542
1561860822,-0.34123648344367713
912422830293307393,-0.35054431594584534
804431959170678784,-0.3599795400845799
912309288600834048,-0.341971456787503
223682980,-0.3588742918415193
912235437003087873,-0.36077163469744655
911878287022051328,-0.3437823493008934
902890816330506240,-0.353933422794811
955981538,-0.35962232675495726
859770914719895553,-0.34041215817006865
911586713939660801,-0.3493094551605132
850986881642876928,-0.36592886238168193
911500208516759552,-0.33513967794382754
911299689739378688,-0.3399219140009537
911170833028173824,-0.36487096768477634
301956270,-0.34863644577133707
910931205654183936,-0.36988265185650876
784636611183214592,-0.3401120174009643
3577025416,-0.3436293846680652
910836806874275840,-0.3594941203218749
2824758178,-0.337067591679634
910792075511201795,-0.36019838205209304
778528267330609152,-0.3347891306162716
488446697,-0.35570845621333935
1933350781,-0.3600801160290689
2855083180,-0.34347351769862433
867742283868852224,-0.35681970301967764
908396802566746112,-0.33944473493038035
910495582728409088,-0.3581185223959264
910244204915412993,-0.36019986948970917
47060497,-0.34042519505078994
908614996023742465,-0.3491434566542149
909894956172574720,-0.3544779656204148
762290549168701440,-0.34027276286601654
861134064643960832,-0.34934083259004367
909497468932513793,-0.35012747282799445
909494095181213698,-0.3558879198102084
908415393819217920,-0.35105708661097795
2908018733,-0.3551582279391053
383335708,-0.3441525060307336
163809248,-0.354220076963039
895279445539520513,-0.3499428442950866
909140674116751360,-0.36064335362118005
908985309035155456,-0.3497216675324278
908963333579186177,-0.36300241902265845
908775445981786112,-0.3406051861220901
766774567494938624,-0.3700613054006076
3120861345,-0.33803639592696477
908627465186267136,-0.3414876443844513
882502952556089349,-0.3625092888039098
757903570754793472,-0.34512921378118255
822895777408315392,-0.3449751658942738
907607181058600960,-0.3606982164649472
907542188527161344,-0.34931604516667625
